title,url
Semester 1 check.,https://github.com/yaya2devops/bachelor-guide/commit/b483734e35cf7f9d00c4216e81693970f8640f9b
Update to sem1,https://github.com/yaya2devops/bachelor-guide/commit/a93706bcfe9b5e43b6bac132113b957ed333da83
Updated sem1,https://github.com/yaya2devops/bachelor-guide/commit/04a7ea2b8bc33bc6339033dae552b6214c1a058e
More.,https://github.com/yaya2devops/bachelor-guide/commit/0d21227ee245a0173c0f883cbde400c631b034f0
load,https://github.com/yaya2devops/bachelor-guide/commit/ab70808e252f5ec6419d91b41d9d5ff247444283
size,https://github.com/yaya2devops/bachelor-guide/commit/80c6284d7ed549a677618a874954e69fd335b8a2
cs,https://github.com/yaya2devops/bachelor-guide/commit/50fe59df0bf5d7a0e121c060f20667bfaf83db92
BRB,https://github.com/yaya2devops/bachelor-guide/commit/8f4e97429b95a22943e0bd85391d233fb8eb4276
dr,https://github.com/yaya2devops/bachelor-guide/commit/5e811f8ec1e55c746629bfc7b82080288b9c0ad6
h,https://github.com/yaya2devops/bachelor-guide/commit/6a801f5e3c4a1475872df61e6c9b56d280eeb410
Neat ig,https://github.com/yaya2devops/bachelor-guide/commit/01dbab2f61a9b2bb57815bfe00f17c1e6fe301e2
Merge pull request #21 from BytM3/main,https://github.com/yaya2devops/bachelor-guide/commit/3a80a65c41b37f57d8b5f020e37f6f0fce976a05
hands on,https://github.com/yaya2devops/bachelor-guide/commit/53e3e4138930bd887c8ddad6a261642f6efeb1cb
DISC,https://github.com/yaya2devops/bachelor-guide/commit/cff073d111eec958fbe9e544359207f95663843d
distance,https://github.com/yaya2devops/bachelor-guide/commit/66f71c288b3360e747fd3252f7a366e9c9900bd8
<>,https://github.com/yaya2devops/bachelor-guide/commit/84381b8d27a079027449ca36c8799680eaeef0da
Fixed,https://github.com/yaya2devops/bachelor-guide/commit/2c0b5dbdc8c7865cd0ba0a9e503e7aef4ce227d7
Included,https://github.com/yaya2devops/bachelor-guide/commit/d45607140c08b24458522a98ead532afb0bfd85b
Update,https://github.com/yaya2devops/bachelor-guide/commit/a6cc808349b07ff66f0446ed010e84097d2bc935
hands-on data,https://github.com/yaya2devops/bachelor-guide/commit/e1dcc29b9dc1dc1f6c609dd5c65a6545e50eea22
To the top,https://github.com/yaya2devops/bachelor-guide/commit/f481f4eeab3ac6f2e37283fb91cb364fb40e877c
edit,https://github.com/yaya2devops/bachelor-guide/commit/9bbc269a8c8140f0b10eed67f6c4ea9431cae9b0
Neat?,https://github.com/yaya2devops/bachelor-guide/commit/c4228243ef86f144b4a681e2767bca1f53ef9d8a
Merge pull request #20 from BytM3/main,https://github.com/yaya2devops/bachelor-guide/commit/97c1a2500c72ff17fda284f59a91a61ced3ba5ac
lan col,https://github.com/yaya2devops/bachelor-guide/commit/045f6ca83893a6d0c69c8c20fe1871eade2f3899
HomepageOn,https://github.com/yaya2devops/bachelor-guide/commit/b3e28978c49d0469bbe035d6367f6db8ababcf50
Homepage,https://github.com/yaya2devops/bachelor-guide/commit/b81408037bc1a4986753ee4c7b91cc3100384841
Updated the HOMEPAGE,https://github.com/yaya2devops/bachelor-guide/commit/18cd45da044c4d4adc345f795fc3b1ba2e75dd44
Updated the HOME PAGE,https://github.com/yaya2devops/bachelor-guide/commit/ed2289a7d05aeacae6375ee4a37e72426552b40b
tst nah,https://github.com/yaya2devops/bachelor-guide/commit/1716870d12e68f23b12a880b82c2759fac06201d
tst,https://github.com/yaya2devops/bachelor-guide/commit/7512b7f301e65ce3d2ca202c19a7759bc3998255
Description.,https://github.com/yaya2devops/bachelor-guide/commit/babd9e4d315d44729421524594c5f228da3e2b90
Initial Intern Step!,https://github.com/yaya2devops/bachelor-guide/commit/1da96a0eed16ba2763a425369c06e49d540a8a85
Initial intern step,https://github.com/yaya2devops/bachelor-guide/commit/9797b639f59cceb0d09c9b24a1313297c7a96ccb
asset,https://github.com/yaya2devops/bachelor-guide/commit/4ea9ae4b8973608f575865bd36340f282cde352e
Asset included image format,https://github.com/yaya2devops/bachelor-guide/commit/65857a00626be2491ddb6d003cddbd6f7ad4ccb9
Assets added,https://github.com/yaya2devops/bachelor-guide/commit/a3879a97f8471a56abc06a8cb01b4c53f26398db
Intern going great,https://github.com/yaya2devops/bachelor-guide/commit/13d419b91ed8bb1c353b78b8ae9501c92a571321
"Init, assets left",https://github.com/yaya2devops/bachelor-guide/commit/f9371b2e8e4c7a4300a7e5870610b1ef477d8a2e
Attestation,https://github.com/yaya2devops/bachelor-guide/commit/18641f7f26e9d38dbefc562efb93ae6e55a941c2
Jawher EmailUPDATE,https://github.com/yaya2devops/bachelor-guide/commit/eca9c485b8deac7532bd1b6a80fd2c5fe6702860
Email update,https://github.com/yaya2devops/bachelor-guide/commit/cdbb2c61f8240c0627956ad5d5debd6427b4dad6
Updated,https://github.com/yaya2devops/bachelor-guide/commit/67cfa29ba668f2a363dd6103ac206c0dc72d301f
Required links updated,https://github.com/yaya2devops/bachelor-guide/commit/e3c2a8df255170892b4d8d9d642d9a7d76fc11d2
Required hyperlinks,https://github.com/yaya2devops/bachelor-guide/commit/d35f92c98cda6aebcd0e9b82b804829137391c31
Intern 1 Infos,https://github.com/yaya2devops/bachelor-guide/commit/588db398ae54f46bcac94d75c0a4c9025b7853bc
InternSTUFF,https://github.com/yaya2devops/bachelor-guide/commit/ff2aacb3244399f4c29999ac1062b948ce7a4b8c
Update Jawher email :),https://github.com/yaya2devops/bachelor-guide/commit/2c2a60e7c5bfa6a219b0ada1060c17174cce9cbb
Updated Email adresses,https://github.com/yaya2devops/bachelor-guide/commit/40cd91976b4393758e92c116b3ad06c456d01841
Hands-on,https://github.com/yaya2devops/bachelor-guide/commit/a7490b39b17790342f36df5dd6fc20a56bc71df3
dunno,https://github.com/yaya2devops/bachelor-guide/commit/4f75ee08cc4d940a6b69611c8a5ab2ac9e35d5db
istic,https://github.com/yaya2devops/bachelor-guide/commit/6201865943294f6c142c8fe231186cc771e6bfc3
ISTIC,https://github.com/yaya2devops/bachelor-guide/commit/f554cffba23e1108c498980dc80276d28b55524b
Merge pull request #19 from BytM3/main,https://github.com/yaya2devops/bachelor-guide/commit/169ebae3d4c64aaedea1debd456bdec92e6e09d1
color,https://github.com/yaya2devops/bachelor-guide/commit/b891e6e4f2ccc6b4d49a95de1d36ad44ccf4cf64
Hyperlinked,https://github.com/yaya2devops/bachelor-guide/commit/b8135fb77104022aea8908965ac81898128ff9be
For GitHub Contributors.,https://github.com/yaya2devops/bachelor-guide/commit/602a36f4d82741737cedd20e8307851e5ff9fa1c
For GitHub Contributors.,https://github.com/yaya2devops/bachelor-guide/commit/298deb4c01ece8b788f675e65a394ccaa39d0dcb
Union,https://github.com/yaya2devops/bachelor-guide/commit/d87792ce03d623cc7bf0891209f87afe214812ae
up,https://github.com/yaya2devops/bachelor-guide/commit/2aff599815eb88cdc43511fc8c3415532ea1e2b7
"Best regards, we",https://github.com/yaya2devops/bachelor-guide/commit/5dbf6f5c439433ce8377191c616bfecfb8c136eb
adjust hashtags,https://github.com/yaya2devops/bachelor-guide/commit/254d17997d3fba02e8f787ce9e6f3de5efe84c52
QR #18 from JAWHER,https://github.com/yaya2devops/bachelor-guide/commit/d29dbc46f3c4dd618e673785d01a0af80ed870e9
Merge branch 'Y4HYA4:main' into main,https://github.com/yaya2devops/bachelor-guide/commit/b8a3bf53c2467ba20486b1b4568373e33f124d79
dev,https://github.com/yaya2devops/bachelor-guide/commit/08eb182c2fd79716774e0382ed4c9a194d801745
dev,https://github.com/yaya2devops/bachelor-guide/commit/995abb5e0cd47686b89a64c35aecc7147b3ff9bc
mobile down,https://github.com/yaya2devops/bachelor-guide/commit/3edc8c55782f3879bcc0d01756729266f1077410
Updated,https://github.com/yaya2devops/bachelor-guide/commit/7e1486d1fa4f24c279075b1dedeb50ef51abecb2
Merged #17 from JAWHER,https://github.com/yaya2devops/bachelor-guide/commit/92fa5c34f7f0fbbfbb4bb505530e48154c9fca34
dev,https://github.com/yaya2devops/bachelor-guide/commit/49348399481fcca824a9087cafbbdf005954c42d
.,https://github.com/yaya2devops/bachelor-guide/commit/4cfb68881581cae043d761fa98d2edfec905aa45
up for ContributionPage,https://github.com/yaya2devops/bachelor-guide/commit/21268295f3448e6e1f2b818be43d384c321bbae7
Adjusted,https://github.com/yaya2devops/bachelor-guide/commit/a13ac2c65fda29b887ddf014ec839c749d82aff9
to the left,https://github.com/yaya2devops/bachelor-guide/commit/bff605cea5eb269f5d150de583ac88b8f0f0af21
"How it works, your contribution!",https://github.com/yaya2devops/bachelor-guide/commit/3199a5fdedae89d274f3438c746be90753f1c64b
FormADD,https://github.com/yaya2devops/bachelor-guide/commit/0b00dde9c65ecdb5135db669b580010badf042c7
Noted.,https://github.com/yaya2devops/bachelor-guide/commit/53142b942c48dde233fcb8840c25ecf5117f9bc1
Updated FR comin soon,https://github.com/yaya2devops/bachelor-guide/commit/2a198accadd1da497949dc5647e33f0f41b85055
Contributions. Mails On,https://github.com/yaya2devops/bachelor-guide/commit/97bcf3cecb28862a124a4901a39dac4a00fc573b
More. Mails setup,https://github.com/yaya2devops/bachelor-guide/commit/2d5b4da08fe3f99cbe84fe6ca7ee7eb1265bac23
Intern INFOS,https://github.com/yaya2devops/bachelor-guide/commit/35dface0541118a4d85890dfca365d6471de688e
will see,https://github.com/yaya2devops/bachelor-guide/commit/4d8ddfbe4199f92093fe450695c15282cc61fa1d
Updated the best page ever,https://github.com/yaya2devops/bachelor-guide/commit/cf96b7b5dd69e64b7da2f5251f7ed105ceefcb01
the best,https://github.com/yaya2devops/bachelor-guide/commit/2dae8027cee5dc25e1332f9107b3fc893d2cff28
intern,https://github.com/yaya2devops/bachelor-guide/commit/2c79fe5123b237a93f5a44db59b8071b8887c2d3
Interns,https://github.com/yaya2devops/bachelor-guide/commit/3ad20348365390525c81819e4126b593de4ec36e
interns,https://github.com/yaya2devops/bachelor-guide/commit/80cd6558f3c97aae24cc6fcba70c00ae7ac07095
Updated: bold viewers nbr,https://github.com/yaya2devops/bachelor-guide/commit/f5a240aafa707c4ee0a698e9762a2201ab55f397
Updated,https://github.com/yaya2devops/bachelor-guide/commit/7ab9c040680ecea269002082626142f2202d4297
Updated,https://github.com/yaya2devops/bachelor-guide/commit/f477d2b0c14b2e45bb39d5f4a1130446b1352a12
Merge pull request #16 from BytM3/main,https://github.com/yaya2devops/bachelor-guide/commit/66e710150b1aa41046a159a67cb91770ad069067
changes,https://github.com/yaya2devops/bachelor-guide/commit/4d70a934377c58284ae03530921478ce3197ef1e
Contribute,https://github.com/yaya2devops/bachelor-guide/commit/c639b8991eab416c3f88108a38515cb776ed521f
Updated,https://github.com/yaya2devops/bachelor-guide/commit/7ab7b07a8b6a4bbb75a338056f9456c74bb2050f
Updated,https://github.com/yaya2devops/bachelor-guide/commit/ecc84ff97d8ded433c8c4582344ab88ed0e69356
Updated,https://github.com/yaya2devops/bachelor-guide/commit/6c1fad30f3a05eace6dee74d36fd4b7407525faf
Updated contributors.,https://github.com/yaya2devops/bachelor-guide/commit/e2bb71b4c54d73ceb5ff37fc7ee3809dd8ec1bf0
Updated current contributors.,https://github.com/yaya2devops/bachelor-guide/commit/4d6cad0877f344e56e85609b9b9b457c3e4be236
drive,https://github.com/yaya2devops/bachelor-guide/commit/79dcf3cc643f18f3a76f36415d8617a2e8f4a854
driv,https://github.com/yaya2devops/bachelor-guide/commit/057c06d987e39952d39a9a784eaa0efe41641ab4
up,https://github.com/yaya2devops/bachelor-guide/commit/d36c450e1d93da4f469cf77783f409f8fca4792a
up,https://github.com/yaya2devops/bachelor-guide/commit/05bb3b8467bcef3ed5b487ea7db72053c8042ffe
up,https://github.com/yaya2devops/bachelor-guide/commit/6cd2b86b95f7f7d0e8d754faf63221b0c68c3255
up,https://github.com/yaya2devops/bachelor-guide/commit/9fb1583e711c7028bd184f900f0738bca1a5447a
up,https://github.com/yaya2devops/bachelor-guide/commit/d6081abb4a074c0e58765bf8cf8e634ccc6b8d5a
up,https://github.com/yaya2devops/bachelor-guide/commit/af53570761f14807ce8b6a7efa7767b01259ef46
Up,https://github.com/yaya2devops/bachelor-guide/commit/296136c75f580b0d7717634f00392f67ab4c53db
uup,https://github.com/yaya2devops/bachelor-guide/commit/ee4655cf29f0c15f7599fbdf970ce70c27646fbc
up,https://github.com/yaya2devops/bachelor-guide/commit/98c6873779a45572bdd4cf2e4a51830510848283
Updated,https://github.com/yaya2devops/bachelor-guide/commit/b98c3ff3c99f258edce0641fe3fc26b246f5f679
Up,https://github.com/yaya2devops/bachelor-guide/commit/1b364f84f5d9e257350c45b3ea9b99a728303804
Update,https://github.com/yaya2devops/bachelor-guide/commit/f810cf52565cbe6934247bd1c3de0557e1ef0824
"Updated, dunno.",https://github.com/yaya2devops/bachelor-guide/commit/fc1eb2a92c14dd70962766dc739f83d889db88e4
update,https://github.com/yaya2devops/bachelor-guide/commit/6c3be7329cecbcee19107b1adfa062e35766d1b3
Designed,https://github.com/yaya2devops/bachelor-guide/commit/23697968d98137dbea91c304de88a26b4d69b3c3
Adjust,https://github.com/yaya2devops/bachelor-guide/commit/e3917f5568d83cbb8c176ea8f28a5e7133977b0d
Updated,https://github.com/yaya2devops/bachelor-guide/commit/308356410892d496c90e65fb237e4e5f2182ef9f
NumbersDrive,https://github.com/yaya2devops/bachelor-guide/commit/1f6656fe88b174788b8c2c78bd14834950dc7131
Update,https://github.com/yaya2devops/bachelor-guide/commit/c4374752ac1a5330cd7dc94f3fefe2b11f84bb38
up,https://github.com/yaya2devops/bachelor-guide/commit/0d75ec1609cf1bb355417f357c44ba201491732d
Updated,https://github.com/yaya2devops/bachelor-guide/commit/6c3eddeb24f1fa99026f51c6e44aa883e313619a
Updated.,https://github.com/yaya2devops/bachelor-guide/commit/7811943119630f76ac3c91a21921d6e43f0b9fb4
DriveAdded,https://github.com/yaya2devops/bachelor-guide/commit/dbe83c576e4de920196ee4ad76acaf014cf8a238
SidebarUp,https://github.com/yaya2devops/bachelor-guide/commit/c6053bf37dcc3ce75d3c0826315f5ffaa0efc6ce
NavBar up,https://github.com/yaya2devops/bachelor-guide/commit/e119900eef9ee561d2e734b4f884a3fadffbc576
Adjust googledrive,https://github.com/yaya2devops/bachelor-guide/commit/0f08aaae03ad43d76a1f52a0fc94479f68530596
adjust,https://github.com/yaya2devops/bachelor-guide/commit/4f74aa01f36890006d383ea3a6d253a5a6178b22
UP,https://github.com/yaya2devops/bachelor-guide/commit/88cb3090dc69b584d029f1c2f6087afb576d2007
Init Drive,https://github.com/yaya2devops/bachelor-guide/commit/4246612816ee3183209a9acee71165ea25a0636d
desined,https://github.com/yaya2devops/bachelor-guide/commit/853c8f0c4378d4eb178051254905f7300cbe8ec4
Google drive!,https://github.com/yaya2devops/bachelor-guide/commit/60a8c7077dae23873501817f66c3ae52ebb384ef
google drive,https://github.com/yaya2devops/bachelor-guide/commit/4f29d9d10a15fd29a071b20e7bdfb3895f1b09c1
up,https://github.com/yaya2devops/bachelor-guide/commit/150bbf3e7d351881ef31572290196ae25c6b1652
Updated for better mobiles experience,https://github.com/yaya2devops/bachelor-guide/commit/ddc74bac09888d2ddb934278e6f5a32a151673f9
navbarUPDATED,https://github.com/yaya2devops/bachelor-guide/commit/5d8fbb29552613cd3e9dc051f920c65b91feadfc
THE NAVBAR!,https://github.com/yaya2devops/bachelor-guide/commit/2cc241832907a444e43198a99bc4a023d73df1d6
Updated.,https://github.com/yaya2devops/bachelor-guide/commit/22d4e9d96756cfb43b328dd52e67d80b3a78a6d4
QR-updated,https://github.com/yaya2devops/bachelor-guide/commit/aa9f9830f2f6fcc5cbfc8697d19eeae888eff248
Styled!,https://github.com/yaya2devops/bachelor-guide/commit/d58034d28d01398a350fe4ba82e8ff3a6251675f
QR-STYLED!,https://github.com/yaya2devops/bachelor-guide/commit/72d359cfe37f6d340e0340d5df575f249d795641
STYLED QR,https://github.com/yaya2devops/bachelor-guide/commit/7c562b1101b45bcf13349d8a337ab1e95ecc0b07
Style QR,https://github.com/yaya2devops/bachelor-guide/commit/4f8cc488d32152a0e36b5f8769514234a520b2d4
Update GitHub welcome,https://github.com/yaya2devops/bachelor-guide/commit/c1eb4f29d097052af5b7e388406d2bbc0976f345
Update QR,https://github.com/yaya2devops/bachelor-guide/commit/1497d93466caef75e21da3b34cf217f1048ed864
QR-code,https://github.com/yaya2devops/bachelor-guide/commit/4bbe4c0a7c9f76c9aeee7d26c1c4fdcc721269f6
Update,https://github.com/yaya2devops/bachelor-guide/commit/7490dbd1ab49c8ab065d0c187e4aed9597749699
Update,https://github.com/yaya2devops/bachelor-guide/commit/77bc6232f7e18670f8630908216f70d7df9ed797
Update URL,https://github.com/yaya2devops/bachelor-guide/commit/6e378e77944f522b57c9f38075d1151f41a20ebd
Up,https://github.com/yaya2devops/bachelor-guide/commit/5c5257ab74badbbf054bfa2a935adc0bb703d6ab
Standalone is good now,https://github.com/yaya2devops/bachelor-guide/commit/0b17d7717412f6b2ffbc1662c81ff0a030fa6628
Contribute,https://github.com/yaya2devops/bachelor-guide/commit/94bad10b7f75fc1b13ce014e31bdd97fb870e9cf
Contribute,https://github.com/yaya2devops/bachelor-guide/commit/b551d35a57f15ab56ee9e7487d41af1e153acb2c
Update The URL,https://github.com/yaya2devops/bachelor-guide/commit/a2c0fad6e7cc883fa7848bc5570064db1b33a201
Init home page for github,https://github.com/yaya2devops/bachelor-guide/commit/62f4e234dccd5f8231ed050bb7b9c6af4c5fa0e9
Great!,https://github.com/yaya2devops/bachelor-guide/commit/1db2cda4cb11b6a92839a37bfa7dd07290df00ae
Update NavBar,https://github.com/yaya2devops/bachelor-guide/commit/28d9f551f5d5ca0ec646d5a1a93711f22ca7c8fc
Update Details and contributions,https://github.com/yaya2devops/bachelor-guide/commit/49a6e89ea59af8f2eb0a23e3d3c0579df50d3faa
Update Details and contributions,https://github.com/yaya2devops/bachelor-guide/commit/1ae274790fadbf8bf79ddad581f156e45420594b
Updated About,https://github.com/yaya2devops/bachelor-guide/commit/8985b2069d41b2a261a4fba07e0806f33c193a50
Update the About Page,https://github.com/yaya2devops/bachelor-guide/commit/ee881257e4dabb138bb9c54f98d27ef83006c59d
adjust,https://github.com/yaya2devops/bachelor-guide/commit/175587c4d10f7d507f49aeac90c2ff8103199b40
Rocket,https://github.com/yaya2devops/bachelor-guide/commit/1e2eb0f78498d944916046e1f8ed0b4c89b07a1b
Update Banner,https://github.com/yaya2devops/bachelor-guide/commit/93c578d0dc0762a28ea9e4c1697ac65b17aed1f5
Banner,https://github.com/yaya2devops/bachelor-guide/commit/64d3740690263cfc7ced6c8eef4b1cc03bdfedd0
ui,https://github.com/yaya2devops/bachelor-guide/commit/d155cb0455cc21e5e26d3746d087f44b8054e703
Update,https://github.com/yaya2devops/bachelor-guide/commit/c8a16f5f7c677e760622f25a2a8ecf54c2b23218
up,https://github.com/yaya2devops/bachelor-guide/commit/46bb9cb9aca2875f3b4d523d77ddcd61432f8c5d
"QR-Code Required paid version, asset excluded.",https://github.com/yaya2devops/bachelor-guide/commit/1b41b7ffeb91bf6bc1737bfa10ca5afc499af630
NEAAAAT MY FRIEND,https://github.com/yaya2devops/bachelor-guide/commit/aed5e8983dffa5f38486a2be80f9e166fd8a2045
"overview to sem1, rest to comegit add .git add .",https://github.com/yaya2devops/bachelor-guide/commit/0161d38127ce76821f69e4d2dd09ecb53b5c8e2d
Homeee,https://github.com/yaya2devops/bachelor-guide/commit/b56c5a608f2b74dd1be87d6a506439180b90342e
up,https://github.com/yaya2devops/bachelor-guide/commit/97cf6fa7f392e977c8bd1963e216435c0fb4f0ea
Homeeee!,https://github.com/yaya2devops/bachelor-guide/commit/3dc72d22cd0927cdb35721412df60343c7f739f0
Up,https://github.com/yaya2devops/bachelor-guide/commit/079186a0289285ff48ea5fad5b0ecb7839d8b8fc
Semester,https://github.com/yaya2devops/bachelor-guide/commit/ba64ce9856f48a6a3fcb9e09d2a372a18d4e8d8f
up,https://github.com/yaya2devops/bachelor-guide/commit/0963e602ea779dd25aa3b89c4f8165fe3acf5f54
Merge pull request #14 from BytM3/main,https://github.com/yaya2devops/bachelor-guide/commit/c2fb2634aba12849df82dd894cd82ca7bfe26b00
fix,https://github.com/yaya2devops/bachelor-guide/commit/d630f14c102c770b94226cf30ccf38537d4a2a25
 SEMESTER2--datav1,https://github.com/yaya2devops/bachelor-guide/commit/acd562c8801570f599b214963c889e67054ea5bb
SEMESTER2--datav1,https://github.com/yaya2devops/bachelor-guide/commit/285bc960348954037c922f82b0167318e3607235
Create CNAME,https://github.com/yaya2devops/bachelor-guide/commit/c598f5fd1eab73a67d45bf56ec037b85f362b64c
up,https://github.com/yaya2devops/bachelor-guide/commit/24a499dc5bfcb00d3100a0dc8af73fac39f27ee1
Merge pull request #filling from BytM3/main,https://github.com/yaya2devops/bachelor-guide/commit/b7428c0cfef782bb985a17485e34d6515cfb5524
changes,https://github.com/yaya2devops/bachelor-guide/commit/89680ab5c2cf5de3ac0e74717ff980c6b89ab462
english,https://github.com/yaya2devops/bachelor-guide/commit/d6545084dd29033d1a6af2888a1eeffab477d1fd
homeup,https://github.com/yaya2devops/bachelor-guide/commit/b24130f73dec8cd501c9fd8a1fdf1785e120e789
Merge branch 'main' of https://github.com/Y4HYA4/TheRealBachelorsDocs,https://github.com/yaya2devops/bachelor-guide/commit/32c999843405b8fc859fb1c99ffeac8d0022acfa
Sem1,https://github.com/yaya2devops/bachelor-guide/commit/6b4616011ce6aa53c2f712de822804bf5a4a6e71
Feature Canceled,https://github.com/yaya2devops/bachelor-guide/commit/87cad4a93c88d424da6c9a425795f97188b1062f
commented the style sheet1,https://github.com/yaya2devops/bachelor-guide/commit/3cd4571f39032740e56b5b78653adfb1559d0631
up,https://github.com/yaya2devops/bachelor-guide/commit/fcd9b5c8d799038b6ee5bef7f95f95c212da543f
HOME,https://github.com/yaya2devops/bachelor-guide/commit/525743a5eff112ee15fb031c04934b4aca8bd4e5
"Content web=""center""",https://github.com/yaya2devops/bachelor-guide/commit/f9cf77890324e8e60b9bed81a1a1a3c9c596746f
change content position,https://github.com/yaya2devops/bachelor-guide/commit/8770eca83e816ced941f722b99e55f558c6db0dc
Merge pull request #10 from BytM3/main,https://github.com/yaya2devops/bachelor-guide/commit/0afdb629fc0011dc6dcbd09b595e64a8855bc9de
Merge branch 'main' of github.com:BytM3/TheRealBachelorsDocs,https://github.com/yaya2devops/bachelor-guide/commit/58b49d64d3476064ee473562aa13588f2500123f
Merge remote-tracking branch 'upstream/main',https://github.com/yaya2devops/bachelor-guide/commit/d494bde10bc50c671315937c2473c2b1e909d7ab
changes,https://github.com/yaya2devops/bachelor-guide/commit/d103b0a2bfadf13eacd041640a84ed1e554ce8b0
home added,https://github.com/yaya2devops/bachelor-guide/commit/1120a6314b21915981b88074066501c411d0c30c
style-search,https://github.com/yaya2devops/bachelor-guide/commit/e7e59c4409b3dc1d559f0fb905d2a6961eaf8843
Merge good,https://github.com/yaya2devops/bachelor-guide/commit/da71dd0db27861d8b6d9f2308c50a672a157801f
Merge remote-tracking branch 'upstream/main',https://github.com/yaya2devops/bachelor-guide/commit/5a02c6829754b95b68b5d5820c45507149e92843
changes,https://github.com/yaya2devops/bachelor-guide/commit/89a4f1dce59ccbabbd492ed7c2b458112adae73b
branch adjus,https://github.com/yaya2devops/bachelor-guide/commit/8bceac2c331326b490b5849a03739532bea3389c
branching semesters,https://github.com/yaya2devops/bachelor-guide/commit/fc7afe68b5e92fdab3e7b0b93e389c4f25f6f51a
QR CODE,https://github.com/yaya2devops/bachelor-guide/commit/31070e81e659c651dc76516e07b8c23803871edd
Merge fixes,https://github.com/yaya2devops/bachelor-guide/commit/fb4e9ecb64fc0bf5477357131fbf0ea995ac716a
somthng,https://github.com/yaya2devops/bachelor-guide/commit/0b95a641008cefcd7ac706feefb13424b4149478
merge,https://github.com/yaya2devops/bachelor-guide/commit/325b7fe08beb5be1440fe251604ad7463f9f168b
changes,https://github.com/yaya2devops/bachelor-guide/commit/7f551e2cb245a9343300dd900ba55c8868d9ee29
Merge pull request #6 from BytM3/main,https://github.com/yaya2devops/bachelor-guide/commit/73dd2ec96ad0140e48f0e52b38412ab1d37a49b5
scroll,https://github.com/yaya2devops/bachelor-guide/commit/0250d91cccee95938191fb74c3faff749ea3fdc7
scroll,https://github.com/yaya2devops/bachelor-guide/commit/01bc67a7649197abf93775be8c843620bec81e3a
moved,https://github.com/yaya2devops/bachelor-guide/commit/9d9d3be2fca350309b88fababf2bf5f512927920
changes,https://github.com/yaya2devops/bachelor-guide/commit/e87db64bc4757205cca986cb21481558e93ffb58
tried,https://github.com/yaya2devops/bachelor-guide/commit/deee22553e46b72869fb91dad3f2a5817b6590eb
some cleaning,https://github.com/yaya2devops/bachelor-guide/commit/83800b4f51ff7cc05c076d0f208d3d14acc81f1d
Merged BRO pull request #5 from BytM3/main,https://github.com/yaya2devops/bachelor-guide/commit/7c4e74c96ed71bd66f4e15f7fdd5fc3b8ca2d9da
fix,https://github.com/yaya2devops/bachelor-guide/commit/1dfaaa809d1a10513b792343a58aeea96a6ad60e
changes,https://github.com/yaya2devops/bachelor-guide/commit/ec4ad7fe53aafcae63b8979a2af564ad4fb01d9f
materials,https://github.com/yaya2devops/bachelor-guide/commit/2190e3d1e99e75eb9ab0c9853490a661480a9ca1
Merge branch 'main' of https://github.com/Y4HYA4/TheRealBachelorsDocs,https://github.com/yaya2devops/bachelor-guide/commit/4c82d9d679e9c8c75b954faf505fb46a4049a5e5
SEARCH BAR?,https://github.com/yaya2devops/bachelor-guide/commit/348241a8b4a09b2c52138f85b16390b773c7f154
COMMON,https://github.com/yaya2devops/bachelor-guide/commit/66d4097f04af434328937b06d8c098b479a432f5
Theme-check,https://github.com/yaya2devops/bachelor-guide/commit/2fc9ebd37d8833447810fee0d3063a07a58919e9
Merge pull request #2 from BytM3/main,https://github.com/yaya2devops/bachelor-guide/commit/51721a2a29a530f6897d98ba6fe40d8dc11c4d37
changes,https://github.com/yaya2devops/bachelor-guide/commit/7f91d54bdf86ba8099e3badca96907e0ad3e10b6
Theme stuff,https://github.com/yaya2devops/bachelor-guide/commit/10a6722ac3b9c8aa94034f9d62b8e5754985503d
Update Cover,https://github.com/yaya2devops/bachelor-guide/commit/0fb22d4530f6b27181ac9ef4f3678788c687e3c9
NEW THEME,https://github.com/yaya2devops/bachelor-guide/commit/973aba6fbb12581dcff51a8583d9016cdf7ac875
Linked,https://github.com/yaya2devops/bachelor-guide/commit/02aca235f3e8866734d077b2b225db2f61cbf458
changes maybe,https://github.com/yaya2devops/bachelor-guide/commit/92817142dd3b7f14c5b5572973bba995e02d0d86
Yeah BOI,https://github.com/yaya2devops/bachelor-guide/commit/5a1459ed55f84c72a2e333d073b167ce43cd99d7
new,https://github.com/yaya2devops/bachelor-guide/commit/7ab914126d9037560e935e851752295937b3f2ac
